prefix	length	first	prediction	default	accuracy	upper_bound	objective	lower_bound	num_captured	num_captured_correct	num_not_captured	curiosity
73, 147, 47, 326	4	73	1, 1, 1, 0	1	0.691705790297	1.0	197.0	0.0	193	193	446	0.0
73, 147, 47, 48	4	73	1, 1, 1, 0	1	0.657276995305	1.0	219.0	0.0	171	171	468	0.0
73, 147, 64, 22	4	73	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	176	176	463	0.0
73, 147, 64, 264	4	73	1, 1, 1, 1	0	0.668231611894	1.0	212.0	0.0	196	196	443	0.0
73, 147, 64, 29	4	73	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	184	184	455	0.0
73, 147, 64, 46	4	73	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	176	176	463	0.0
73, 147, 64, 47	4	73	1, 1, 1, 1	0	0.680751173709	1.0	204.0	0.0	204	204	435	0.0
73, 64, 29, 22	4	73	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	156	156	483	0.0
111, 0, 211, 147	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	171	171	468	0.0
111, 0, 211, 180	4	111	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	153	153	486	0.0
111, 0, 211, 22	4	111	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	142	142	497	0.0
111, 0, 211, 264	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	153	153	486	0.0
111, 0, 211, 29	4	111	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	150	150	489	0.0
111, 0, 211, 359	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	164	164	475	0.0
111, 0, 211, 47	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	172	172	467	0.0
111, 0, 211, 64	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	163	163	476	0.0
111, 0, 211, 73	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	168	168	471	0.0
111, 0, 219, 147	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	158	158	481	0.0
111, 0, 219, 180	4	111	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	140	140	499	0.0
111, 0, 219, 188	4	111	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	132	132	507	0.0
111, 0, 219, 22	4	111	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	129	129	510	0.0
111, 0, 219, 29	4	111	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	137	137	502	0.0
111, 0, 219, 64	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	150	150	489	0.0
111, 0, 264, 147	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	156	156	483	0.0
111, 0, 264, 180	4	111	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	139	139	500	0.0
111, 0, 264, 188	4	111	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	131	131	508	0.0
111, 0, 264, 219	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	140	140	499	0.0
111, 0, 264, 22	4	111	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	128	128	511	0.0
111, 0, 264, 242	4	111	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	131	131	508	0.0
111, 0, 264, 29	4	111	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	136	136	503	0.0
111, 0, 264, 47	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	159	159	480	0.0
111, 0, 264, 64	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	148	148	491	0.0
111, 0, 359, 188	4	111	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	142	142	497	0.0
111, 0, 359, 264	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	151	151	488	0.0
111, 0, 359, 29	4	111	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	147	147	492	0.0
111, 29, 22, 0	4	111	0, 0, 0, 1	1	0.768388106416	1.0	148.0	0.0	124	124	515	0.0
111, 47, 147, 0	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	175	175	464	0.0
111, 47, 147, 155	4	111	0, 1, 1, 0	1	0.715179968701	1.0	182.0	0.0	158	158	481	0.0
111, 47, 147, 22	4	111	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	159	159	480	0.0
111, 47, 147, 264	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	181	181	458	0.0
111, 47, 147, 29	4	111	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	167	167	472	0.0
111, 47, 147, 359	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	192	192	447	0.0
111, 47, 147, 64	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	179	179	460	0.0
111, 47, 22, 0	4	111	0, 1, 0, 1	1	0.716744913928	1.0	181.0	0.0	147	147	492	0.0
111, 47, 29, 0	4	111	0, 1, 0, 1	1	0.729264475743	1.0	173.0	0.0	155	155	484	0.0
111, 47, 29, 22	4	111	0, 1, 0, 0	1	0.768388106416	1.0	148.0	0.0	139	139	500	0.0
111, 47, 64, 0	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	167	167	472	0.0
111, 47, 64, 208	4	111	0, 1, 1, 0	1	0.715179968701	1.0	182.0	0.0	150	150	489	0.0
111, 47, 64, 22	4	111	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	151	151	488	0.0
111, 47, 64, 262	4	111	0, 1, 1, 0	1	0.724569640063	1.0	176.0	0.0	156	156	483	0.0
111, 47, 64, 264	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	173	173	466	0.0
111, 47, 64, 29	4	111	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	159	159	480	0.0
111, 47, 64, 297	4	111	0, 1, 1, 0	1	0.713615023474	1.0	183.0	0.0	149	149	490	0.0
111, 47, 64, 304	4	111	0, 1, 1, 0	1	0.70579029734	1.0	188.0	0.0	144	144	495	0.0
111, 47, 64, 305	4	111	0, 1, 1, 0	1	0.75117370892	1.0	159.0	0.0	173	173	466	0.0
111, 47, 73, 0	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	173	173	466	0.0
111, 47, 73, 22	4	111	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	157	157	482	0.0
111, 47, 73, 29	4	111	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	165	165	474	0.0
111, 64, 0, 359	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	160	160	479	0.0
111, 64, 22, 0	4	111	0, 1, 0, 1	1	0.716744913928	1.0	181.0	0.0	137	137	502	0.0
111, 64, 29, 0	4	111	0, 1, 0, 1	1	0.729264475743	1.0	173.0	0.0	145	145	494	0.0
111, 64, 29, 22	4	111	0, 1, 0, 0	1	0.768388106416	1.0	148.0	0.0	129	129	510	0.0
111, 73, 0, 219	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	155	155	484	0.0
111, 73, 0, 264	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	154	154	485	0.0
111, 73, 0, 359	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	166	166	473	0.0
111, 73, 211, 147	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	190	190	449	0.0
111, 73, 211, 22	4	111	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	162	162	477	0.0
111, 73, 211, 29	4	111	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	170	170	469	0.0
111, 73, 211, 64	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	183	183	456	0.0
111, 73, 22, 0	4	111	0, 1, 0, 1	1	0.716744913928	1.0	181.0	0.0	143	143	496	0.0
111, 73, 264, 22	4	111	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	149	149	490	0.0
111, 73, 264, 29	4	111	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	157	157	482	0.0
111, 73, 264, 47	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	179	179	460	0.0
111, 73, 29, 0	4	111	0, 1, 0, 1	1	0.729264475743	1.0	173.0	0.0	151	151	488	0.0
111, 73, 29, 22	4	111	0, 1, 0, 0	1	0.768388106416	1.0	148.0	0.0	135	135	504	0.0
111, 73, 64, 0	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	164	164	475	0.0
111, 73, 64, 22	4	111	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	148	148	491	0.0
111, 73, 64, 264	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	169	169	470	0.0
111, 73, 64, 29	4	111	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	156	156	483	0.0
111, 73, 64, 47	4	111	0, 1, 1, 1	1	0.677621283255	1.0	206.0	0.0	177	177	462	0.0
147, 111, 22, 0	4	147	1, 0, 0, 1	1	0.716744913928	1.0	181.0	0.0	145	145	494	0.0
147, 111, 29, 0	4	147	1, 0, 0, 1	1	0.729264475743	1.0	173.0	0.0	153	153	486	0.0
147, 111, 29, 22	4	147	1, 0, 0, 0	1	0.768388106416	1.0	148.0	0.0	137	137	502	0.0
147, 111, 64, 0	4	147	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	166	166	473	0.0
147, 111, 64, 22	4	147	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	150	150	489	0.0
147, 111, 64, 29	4	147	1, 0, 1, 0	1	0.729264475743	1.0	173.0	0.0	158	158	481	0.0
147, 64, 29, 22	4	147	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	158	158	481	0.0
147, 64, 47, 144	4	147	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	182	182	457	0.0
147, 64, 47, 208	4	147	1, 1, 1, 0	1	0.680751173709	1.0	204.0	0.0	181	181	458	0.0
147, 64, 47, 22	4	147	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	179	179	460	0.0
147, 64, 47, 262	4	147	1, 1, 1, 0	1	0.688575899844	1.0	199.0	0.0	186	186	453	0.0
147, 64, 47, 29	4	147	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	187	187	452	0.0
147, 64, 47, 297	4	147	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	179	179	460	0.0
147, 64, 47, 304	4	147	1, 1, 1, 0	1	0.680751173709	1.0	204.0	0.0	181	181	458	0.0
147, 64, 47, 305	4	147	1, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	204	204	435	0.0
180, 111, 22, 0	4	180	0, 0, 0, 1	1	0.773082942097	1.0	145.0	0.0	127	127	512	0.0
180, 111, 22, 249	4	180	0, 0, 0, 1	1	0.773082942097	1.0	145.0	0.0	140	140	499	0.0
180, 111, 29, 0	4	180	0, 0, 0, 1	1	0.785602503912	1.0	137.0	0.0	135	135	504	0.0
180, 111, 29, 22	4	180	0, 0, 0, 0	1	0.824726134585	1.0	112.0	0.0	119	119	520	0.0
180, 111, 29, 233	4	180	0, 0, 0, 1	1	0.785602503912	1.0	137.0	0.0	122	122	517	0.0
180, 111, 47, 0	4	180	0, 0, 1, 1	1	0.733959311424	1.0	170.0	0.0	158	158	481	0.0
180, 111, 47, 219	4	180	0, 0, 1, 1	1	0.733959311424	1.0	170.0	0.0	163	163	476	0.0
180, 111, 47, 22	4	180	0, 0, 1, 0	1	0.773082942097	1.0	145.0	0.0	142	142	497	0.0
180, 111, 47, 29	4	180	0, 0, 1, 0	1	0.785602503912	1.0	137.0	0.0	150	150	489	0.0
180, 111, 47, 73	4	180	0, 0, 1, 1	1	0.733959311424	1.0	170.0	0.0	168	168	471	0.0
180, 111, 64, 0	4	180	0, 0, 1, 1	1	0.733959311424	1.0	170.0	0.0	148	148	491	0.0
180, 111, 64, 22	4	180	0, 0, 1, 0	1	0.773082942097	1.0	145.0	0.0	132	132	507	0.0
180, 111, 64, 29	4	180	0, 0, 1, 0	1	0.785602503912	1.0	137.0	0.0	140	140	499	0.0
180, 111, 64, 47	4	180	0, 0, 1, 1	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
180, 111, 73, 0	4	180	0, 0, 1, 1	1	0.733959311424	1.0	170.0	0.0	154	154	485	0.0
180, 111, 73, 219	4	180	0, 0, 1, 1	1	0.733959311424	1.0	170.0	0.0	159	159	480	0.0
180, 111, 73, 22	4	180	0, 0, 1, 0	1	0.773082942097	1.0	145.0	0.0	138	138	501	0.0
180, 111, 73, 29	4	180	0, 0, 1, 0	1	0.785602503912	1.0	137.0	0.0	146	146	493	0.0
180, 111, 73, 64	4	180	0, 0, 1, 1	1	0.733959311424	1.0	170.0	0.0	159	159	480	0.0
180, 147, 111, 0	4	180	0, 1, 0, 1	1	0.733959311424	1.0	170.0	0.0	156	156	483	0.0
180, 147, 111, 22	4	180	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	140	140	499	0.0
180, 147, 111, 29	4	180	0, 1, 0, 0	1	0.785602503912	1.0	137.0	0.0	148	148	491	0.0
180, 147, 111, 47	4	180	0, 1, 0, 1	1	0.733959311424	1.0	170.0	0.0	170	170	469	0.0
180, 147, 111, 64	4	180	0, 1, 0, 1	1	0.733959311424	1.0	170.0	0.0	161	161	478	0.0
180, 147, 111, 73	4	180	0, 1, 0, 1	1	0.733959311424	1.0	170.0	0.0	166	166	473	0.0
180, 147, 29, 22	4	180	0, 1, 0, 0	1	0.785602503912	1.0	137.0	0.0	148	148	491	0.0
180, 147, 359, 111	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	173	173	466	0.0
180, 147, 359, 22	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	173	173	466	0.0
180, 147, 359, 242	4	180	0, 1, 1, 0	1	0.738654147105	1.0	167.0	0.0	176	176	463	0.0
180, 147, 359, 29	4	180	0, 1, 1, 0	1	0.746478873239	1.0	162.0	0.0	181	181	458	0.0
180, 147, 359, 64	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	194	194	445	0.0
180, 147, 47, 155	4	180	0, 1, 1, 0	1	0.713615023474	1.0	183.0	0.0	157	157	482	0.0
180, 147, 47, 211	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	205	205	434	0.0
180, 147, 47, 219	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	191	191	448	0.0
180, 147, 47, 22	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	170	170	469	0.0
180, 147, 47, 29	4	180	0, 1, 1, 0	1	0.746478873239	1.0	162.0	0.0	178	178	461	0.0
180, 147, 64, 22	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	161	161	478	0.0
180, 147, 64, 29	4	180	0, 1, 1, 0	1	0.746478873239	1.0	162.0	0.0	169	169	470	0.0
180, 147, 64, 47	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	190	190	449	0.0
180, 147, 73, 211	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	201	201	438	0.0
180, 147, 73, 219	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	187	187	452	0.0
180, 147, 73, 22	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	166	166	473	0.0
180, 147, 73, 29	4	180	0, 1, 1, 0	1	0.746478873239	1.0	162.0	0.0	174	174	465	0.0
180, 147, 73, 64	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	187	187	452	0.0
180, 47, 29, 22	4	180	0, 1, 0, 0	1	0.785602503912	1.0	137.0	0.0	150	150	489	0.0
180, 64, 264, 111	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	154	154	485	0.0
180, 64, 264, 22	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	154	154	485	0.0
180, 64, 264, 29	4	180	0, 1, 1, 0	1	0.746478873239	1.0	162.0	0.0	162	162	477	0.0
180, 64, 264, 73	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	180	180	459	0.0
180, 64, 29, 22	4	180	0, 1, 0, 0	1	0.785602503912	1.0	137.0	0.0	140	140	499	0.0
180, 64, 47, 208	4	180	0, 1, 1, 0	1	0.737089201878	1.0	168.0	0.0	164	164	475	0.0
180, 64, 47, 22	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
180, 64, 47, 29	4	180	0, 1, 1, 0	1	0.746478873239	1.0	162.0	0.0	170	170	469	0.0
180, 64, 47, 297	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
180, 64, 47, 304	4	180	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
180, 64, 47, 305	4	180	0, 1, 1, 0	1	0.765258215962	1.0	150.0	0.0	182	182	457	0.0
180, 73, 29, 22	4	180	0, 1, 0, 0	1	0.785602503912	1.0	137.0	0.0	146	146	493	0.0
180, 73, 47, 147	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	195	195	444	0.0
180, 73, 47, 211	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	202	202	437	0.0
180, 73, 47, 219	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	188	188	451	0.0
180, 73, 47, 22	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	168	168	471	0.0
180, 73, 47, 29	4	180	0, 1, 1, 0	1	0.746478873239	1.0	162.0	0.0	176	176	463	0.0
180, 73, 47, 64	4	180	0, 1, 1, 1	1	0.694835680751	1.0	195.0	0.0	188	188	451	0.0
180, 73, 64, 22	4	180	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	159	159	480	0.0
180, 73, 64, 29	4	180	0, 1, 1, 0	1	0.746478873239	1.0	162.0	0.0	167	167	472	0.0
188, 111, 22, 0	4	188	0, 0, 0, 1	1	0.760563380282	1.0	153.0	0.0	119	119	520	0.0
188, 111, 29, 0	4	188	0, 0, 0, 1	1	0.773082942097	1.0	145.0	0.0	127	127	512	0.0
188, 111, 29, 22	4	188	0, 0, 0, 0	1	0.81220657277	1.0	120.0	0.0	111	111	528	0.0
188, 111, 47, 0	4	188	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	150	150	489	0.0
188, 111, 47, 219	4	188	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	155	155	484	0.0
188, 111, 47, 22	4	188	0, 0, 1, 0	1	0.760563380282	1.0	153.0	0.0	134	134	505	0.0
188, 111, 47, 29	4	188	0, 0, 1, 0	1	0.773082942097	1.0	145.0	0.0	142	142	497	0.0
188, 111, 47, 64	4	188	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
188, 111, 47, 73	4	188	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	160	160	479	0.0
188, 111, 64, 0	4	188	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	140	140	499	0.0
188, 111, 64, 22	4	188	0, 0, 1, 0	1	0.760563380282	1.0	153.0	0.0	124	124	515	0.0
188, 111, 64, 29	4	188	0, 0, 1, 0	1	0.773082942097	1.0	145.0	0.0	132	132	507	0.0
188, 111, 73, 0	4	188	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	146	146	493	0.0
188, 111, 73, 22	4	188	0, 0, 1, 0	1	0.760563380282	1.0	153.0	0.0	130	130	509	0.0
188, 111, 73, 29	4	188	0, 0, 1, 0	1	0.773082942097	1.0	145.0	0.0	138	138	501	0.0
188, 111, 73, 64	4	188	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	151	151	488	0.0
188, 147, 111, 0	4	188	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	148	148	491	0.0
188, 147, 111, 22	4	188	0, 1, 0, 0	1	0.760563380282	1.0	153.0	0.0	132	132	507	0.0
188, 147, 111, 29	4	188	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	140	140	499	0.0
188, 147, 111, 47	4	188	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	162	162	477	0.0
188, 147, 111, 64	4	188	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	153	153	486	0.0
188, 147, 111, 73	4	188	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	158	158	481	0.0
188, 147, 264, 111	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
188, 147, 264, 180	4	188	0, 1, 1, 0	1	0.738654147105	1.0	167.0	0.0	165	165	474	0.0
188, 147, 264, 211	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	189	189	450	0.0
188, 147, 264, 219	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	175	175	464	0.0
188, 147, 264, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
188, 147, 264, 242	4	188	0, 1, 1, 0	1	0.72613458529	1.0	175.0	0.0	157	157	482	0.0
188, 147, 264, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
188, 147, 264, 47	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	184	184	455	0.0
188, 147, 264, 64	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	174	174	465	0.0
188, 147, 264, 73	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	179	179	460	0.0
188, 147, 29, 22	4	188	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	140	140	499	0.0
188, 147, 64, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	153	153	486	0.0
188, 147, 64, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	161	161	478	0.0
188, 147, 73, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	158	158	481	0.0
188, 147, 73, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	166	166	473	0.0
188, 147, 73, 47	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	187	187	452	0.0
188, 147, 73, 64	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	179	179	460	0.0
188, 180, 111, 0	4	188	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	130	130	509	0.0
188, 180, 111, 22	4	188	0, 0, 0, 0	1	0.816901408451	1.0	117.0	0.0	114	114	525	0.0
188, 180, 111, 29	4	188	0, 0, 0, 0	1	0.829420970266	1.0	109.0	0.0	122	122	517	0.0
188, 180, 111, 47	4	188	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	145	145	494	0.0
188, 180, 111, 64	4	188	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	135	135	504	0.0
188, 180, 111, 73	4	188	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	141	141	498	0.0
188, 180, 111, 90	4	188	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	130	130	509	0.0
188, 180, 147, 111	4	188	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	143	143	496	0.0
188, 180, 147, 22	4	188	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	143	143	496	0.0
188, 180, 147, 29	4	188	0, 0, 1, 0	1	0.790297339593	1.0	134.0	0.0	151	151	488	0.0
188, 180, 147, 359	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	176	176	463	0.0
188, 180, 147, 64	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	164	164	475	0.0
188, 180, 147, 73	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	169	169	470	0.0
188, 180, 147, 90	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	159	159	480	0.0
188, 180, 235, 111	4	188	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	140	140	499	0.0
188, 180, 235, 147	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	162	162	477	0.0
188, 180, 235, 211	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	163	163	476	0.0
188, 180, 235, 219	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	162	162	477	0.0
188, 180, 235, 22	4	188	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	140	140	499	0.0
188, 180, 235, 29	4	188	0, 0, 1, 0	1	0.790297339593	1.0	134.0	0.0	148	148	491	0.0
188, 180, 235, 359	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	162	162	477	0.0
188, 180, 235, 47	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	159	159	480	0.0
188, 180, 235, 64	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	161	161	478	0.0
188, 180, 235, 73	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	160	160	479	0.0
188, 180, 235, 90	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	153	153	486	0.0
188, 180, 29, 22	4	188	0, 0, 0, 0	1	0.829420970266	1.0	109.0	0.0	122	122	517	0.0
188, 180, 47, 147	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	173	173	466	0.0
188, 180, 47, 211	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	180	180	459	0.0
188, 180, 47, 219	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	166	166	473	0.0
188, 180, 47, 22	4	188	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	145	145	494	0.0
188, 180, 47, 29	4	188	0, 0, 1, 0	1	0.790297339593	1.0	134.0	0.0	153	153	486	0.0
188, 180, 47, 73	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	171	171	468	0.0
188, 180, 64, 22	4	188	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	135	135	504	0.0
188, 180, 64, 264	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	157	157	482	0.0
188, 180, 64, 29	4	188	0, 0, 1, 0	1	0.790297339593	1.0	134.0	0.0	143	143	496	0.0
188, 180, 64, 47	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	165	165	474	0.0
188, 180, 64, 90	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	142	142	497	0.0
188, 180, 73, 22	4	188	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	141	141	498	0.0
188, 180, 73, 29	4	188	0, 0, 1, 0	1	0.790297339593	1.0	134.0	0.0	149	149	490	0.0
188, 180, 73, 64	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	162	162	477	0.0
188, 180, 90, 22	4	188	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	130	130	509	0.0
188, 180, 90, 29	4	188	0, 0, 1, 0	1	0.790297339593	1.0	134.0	0.0	138	138	501	0.0
188, 180, 90, 47	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	161	161	478	0.0
188, 180, 90, 73	4	188	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	148	148	491	0.0
188, 29, 22, 11	4	188	0, 0, 0, 1	1	0.773082942097	1.0	145.0	0.0	127	127	512	0.0
